id,tournament_id,season_id,home_team_id,home_team_name,away_team_id,away_team_name,home_team_score,away_team_score,start_time
110834,68482,,38955,FURIA,39475,CR4ZY,2,0,2019-09-14T18:30:00+00:00
110835,68482,,39475,CR4ZY,38309,SJ,2,1,2019-09-14T13:30:00+00:00
110847,68482,,38955,FURIA,38831,Cloud9,2,0,2019-09-14T09:00:00+00:00
110834,,12201,38955,FURIA,39475,CR4ZY,2,0,2019-09-14T18:30:00+00:00
110835,,12201,39475,CR4ZY,38309,SJ,2,1,2019-09-14T13:30:00+00:00
110847,,12201,38955,FURIA,38831,Cloud9,2,0,2019-09-14T09:00:00+00:00
137191,71654,,38862,MOUZ,38483,FaZe,0,2,2023-11-12T13:15:00+00:00
136360,71295,,2301,TYLOO,2626,Lynn Vision,1.0,2.0,2023-11-08T12:15:00+00:00
141572,71295,,38496,ENCE,38462,Astralis,1.0,2.0,2023-11-08T08:35:00+00:00
248166,71295,,38951,Virtus.pro,61652,Legacy,,,2025-10-14T03:00:00+00:00
248170,71295,,2626,Lynn Vision,2890,MIBR,,,2025-10-14T04:00:00+00:00
248232,71295,,38718,GamerLegion,38828,Liquid,,,2025-10-14T04:00:00+00:00
248233,71295,,295600,3DMAX,296362,The Huns Esports,,,2025-10-14T03:00:00+00:00
136580,71298,,39484,Wings Up,3142,NiP,0.0,2.0,2023-11-09T13:15:00+00:00
141499,71298,,38862,MOUZ,38483,FaZe,1.0,2.0,2023-11-09T09:20:00+00:00
248167,71298,,39752,paiN,38749,Fnatic,,,2025-10-14T05:00:00+00:00
248168,71298,,2301,TYLOO,41003,Fluxo,,,2025-10-14T05:00:00+00:00
248169,71298,,38960,Heroic,38793,B8,,,2025-10-14T06:00:00+00:00
248234,71298,,38483,FaZe,400836,FUT Esports,,,2025-10-14T06:00:00+00:00
108979,68249,,38377,G2,40280,Evil Geniuses,1,2,2019-11-21T06:00:00+00:00
108980,68249,,2301,TYLOO,2890,MIBR,2,0,2019-11-21T03:00:00+00:00
108999,68249,,40280,Evil Geniuses,2890,MIBR,0,2,2019-11-20T05:45:00+00:00
109000,68249,,38377,G2,2301,TYLOO,0,2,2019-11-20T03:00:00+00:00
108897,68225,,38496,ENCE,2890,MIBR,2,1,2019-11-24T05:00:00+00:00
108898,68225,,2301,TYLOO,38862,MOUZ,1,2,2019-11-24T08:50:00+00:00
108900,68225,,38496,ENCE,38862,MOUZ,0,2,2019-11-24T13:30:00+00:00
108934,68225,,2890,MIBR,38474,AVANGAR,2,1,2019-11-23T05:00:00+00:00
108935,68225,,40280,Evil Geniuses,38862,MOUZ,0,2,2019-11-23T05:00:00+00:00
109466,68225,,41849,5POWER,39700,ViCi,0,2,2019-11-03T06:00:00+00:00
109472,68225,,42196,EHOME,39700,ViCi,1,3,2019-11-03T09:10:00+00:00
109500,68225,,40244,D7G,39598,Invictus,0,2,2019-11-02T03:00:00+00:00
109501,68225,,41849,5POWER,2626,Lynn Vision,2,0,2019-11-02T05:15:00+00:00
109502,68225,,39598,Invictus,41849,5POWER,1,2,2019-11-02T10:10:00+00:00
109503,68225,,39700,ViCi,42196,EHOME,0,2,2019-11-02T07:50:00+00:00
109535,68225,,41849,5POWER,40244,D7G,2,0,2019-11-01T03:00:00+00:00
109537,68225,,2626,Lynn Vision,39598,Invictus,1,2,2019-11-01T05:10:00+00:00
109538,68225,,39700,ViCi,272359,Brave of Warriors,2,0,2019-11-01T03:00:00+00:00
109539,68225,,42196,EHOME,40021,Aster,2,0,2019-11-01T05:10:00+00:00
109540,68225,,39700,ViCi,41849,5POWER,2,0,2019-11-01T09:00:00+00:00
109541,68225,,272359,Brave of Warriors,40244,D7G,0,2,2019-11-01T07:50:00+00:00
109542,68225,,2626,Lynn Vision,40021,Aster,2,0,2019-11-01T10:40:00+00:00
109543,68225,,39598,Invictus,42196,EHOME,0,2,2019-11-01T11:20:00+00:00
108957,68245,,39700,ViCi,38474,AVANGAR,1,2,2019-11-21T12:45:00+00:00
108981,68245,,38496,ENCE,38862,MOUZ,2,1,2019-11-21T08:40:00+00:00
109001,68245,,38474,AVANGAR,38862,MOUZ,0,2,2019-11-20T10:45:00+00:00
109002,68245,,38496,ENCE,39700,ViCi,2,0,2019-11-20T08:25:00+00:00
243996,102999,,42162,BetBoom Team,38374,Sashi Esport,1,0,2025-08-10T16:00:00+00:00
244002,102999,,39186,OG,38570,Sangal,0,0,2025-08-10T16:00:00+00:00
244003,102999,,42074,Passion UA,38433,1WIN,1,0,2025-08-10T16:00:00+00:00
244007,102999,,38690,BIG,38526,EYEBALLERS,1,0,2025-08-10T16:00:00+00:00
244009,102999,,38478,ECSTATIC,38570,Sangal,1,0,2025-08-10T16:20:00+00:00
244010,102999,,38773,Nemiga,42074,Passion UA,0,1,2025-08-10T17:00:00+00:00
244011,102999,,333956,Team Next Level,38690,BIG,0,1,2025-08-10T17:00:00+00:00
244012,102999,,400836,FUT Esports,42162,BetBoom Team,1,0,2025-08-10T17:00:00+00:00
244020,102999,,38960,Heroic,42074,Passion UA,2,1,2025-08-11T14:00:00+00:00
244027,102999,,38718,GamerLegion,38690,BIG,2,1,2025-08-11T14:00:00+00:00
244029,102999,,3142,NIP,400836,FUT Esports,1,2,2025-08-11T14:00:00+00:00
244042,102999,,38749,Fnatic,38478,ECSTATIC,2,0,2025-08-11T14:00:00+00:00
243988,102998,,320733,AMKAL ESPORTS,38570,Sangal,0,1,2025-08-10T13:00:00+00:00
243989,102998,,38433,1WIN,379355,BASEMENT BOYS,1,0,2025-08-10T14:00:00+00:00
243990,102998,,379176,Inner Circle Esports,38374,Sashi Esport,0,1,2025-08-10T14:00:00+00:00
243991,102998,,40019,HOTU,38526,EYEBALLERS,0,1,2025-08-10T14:00:00+00:00
109466,,13183,41849,5POWER,39700,ViCi,0,2,2019-11-03T06:00:00+00:00
109472,,13183,42196,EHOME,39700,ViCi,1,3,2019-11-03T09:10:00+00:00
109500,,13183,40244,D7G,39598,Invictus,0,2,2019-11-02T03:00:00+00:00
109501,,13183,41849,5POWER,2626,Lynn Vision,2,0,2019-11-02T05:15:00+00:00
109502,,13183,39598,Invictus,41849,5POWER,1,2,2019-11-02T10:10:00+00:00
109503,,13183,39700,ViCi,42196,EHOME,0,2,2019-11-02T07:50:00+00:00
109535,,13183,41849,5POWER,40244,D7G,2,0,2019-11-01T03:00:00+00:00
109537,,13183,2626,Lynn Vision,39598,Invictus,1,2,2019-11-01T05:10:00+00:00
109538,,13183,39700,ViCi,272359,Brave of Warriors,2,0,2019-11-01T03:00:00+00:00
109539,,13183,42196,EHOME,40021,Aster,2,0,2019-11-01T05:10:00+00:00
109540,,13183,39700,ViCi,41849,5POWER,2,0,2019-11-01T09:00:00+00:00
109541,,13183,272359,Brave of Warriors,40244,D7G,0,2,2019-11-01T07:50:00+00:00
109542,,13183,2626,Lynn Vision,40021,Aster,2,0,2019-11-01T10:40:00+00:00
109543,,13183,39598,Invictus,42196,EHOME,0,2,2019-11-01T11:20:00+00:00
108897,,11913,38496,ENCE,2890,MIBR,2,1,2019-11-24T05:00:00+00:00
108898,,11913,2301,TYLOO,38862,MOUZ,1,2,2019-11-24T08:50:00+00:00
108900,,11913,38496,ENCE,38862,MOUZ,0,2,2019-11-24T13:30:00+00:00
108934,,11913,2890,MIBR,38474,AVANGAR,2,1,2019-11-23T05:00:00+00:00
108935,,11913,40280,Evil Geniuses,38862,MOUZ,0,2,2019-11-23T05:00:00+00:00
108957,,11913,39700,ViCi,38474,AVANGAR,1,2,2019-11-21T12:45:00+00:00
108979,,11913,38377,G2,40280,Evil Geniuses,1,2,2019-11-21T06:00:00+00:00
108980,,11913,2301,TYLOO,2890,MIBR,2,0,2019-11-21T03:00:00+00:00
108981,,11913,38496,ENCE,38862,MOUZ,2,1,2019-11-21T08:40:00+00:00
108999,,11913,40280,Evil Geniuses,2890,MIBR,0,2,2019-11-20T05:45:00+00:00
109000,,11913,38377,G2,2301,TYLOO,0,2,2019-11-20T03:00:00+00:00
109001,,11913,38474,AVANGAR,38862,MOUZ,0,2,2019-11-20T10:45:00+00:00
109002,,11913,38496,ENCE,39700,ViCi,2,0,2019-11-20T08:25:00+00:00
136360,,39254,2301,TYLOO,2626,Lynn Vision,1,2,2023-11-08T12:15:00+00:00
136580,,39254,39484,Wings Up,3142,NiP,0,2,2023-11-09T13:15:00+00:00
137191,,39254,38862,MOUZ,38483,FaZe,0,2,2023-11-12T13:15:00+00:00
141499,,39254,38862,MOUZ,38483,FaZe,1,2,2023-11-09T09:20:00+00:00
141572,,39254,38496,ENCE,38462,Astralis,1,2,2023-11-08T08:35:00+00:00
243988,,67964,320733,AMKAL ESPORTS,38570,Sangal,0,1,2025-08-10T13:00:00+00:00
243989,,67964,38433,1WIN,379355,BASEMENT BOYS,1,0,2025-08-10T14:00:00+00:00
243990,,67964,379176,Inner Circle Esports,38374,Sashi Esport,0,1,2025-08-10T14:00:00+00:00
243991,,67964,40019,HOTU,38526,EYEBALLERS,0,1,2025-08-10T14:00:00+00:00
243996,,67964,42162,BetBoom Team,38374,Sashi Esport,1,0,2025-08-10T16:00:00+00:00
244002,,67964,39186,OG,38570,Sangal,0,0,2025-08-10T16:00:00+00:00
244003,,67964,42074,Passion UA,38433,1WIN,1,0,2025-08-10T16:00:00+00:00
244007,,67964,38690,BIG,38526,EYEBALLERS,1,0,2025-08-10T16:00:00+00:00
244009,,67964,38478,ECSTATIC,38570,Sangal,1,0,2025-08-10T16:20:00+00:00
244010,,67964,38773,Nemiga,42074,Passion UA,0,1,2025-08-10T17:00:00+00:00
244011,,67964,333956,Team Next Level,38690,BIG,0,1,2025-08-10T17:00:00+00:00
244012,,67964,400836,FUT Esports,42162,BetBoom Team,1,0,2025-08-10T17:00:00+00:00
244020,,67964,38960,Heroic,42074,Passion UA,2,1,2025-08-11T14:00:00+00:00
244027,,67964,38718,GamerLegion,38690,BIG,2,1,2025-08-11T14:00:00+00:00
244029,,67964,3142,NIP,400836,FUT Esports,1,2,2025-08-11T14:00:00+00:00
244042,,67964,38749,Fnatic,38478,ECSTATIC,2,0,2025-08-11T14:00:00+00:00
248166,,73350,38951,Virtus.pro,61652,Legacy,,,2025-10-14T03:00:00+00:00
248167,,73350,39752,paiN,38749,Fnatic,,,2025-10-14T05:00:00+00:00
248168,,73350,2301,TYLOO,41003,Fluxo,,,2025-10-14T05:00:00+00:00
248169,,73350,38960,Heroic,38793,B8,,,2025-10-14T06:00:00+00:00
248170,,73350,2626,Lynn Vision,2890,MIBR,,,2025-10-14T04:00:00+00:00
248232,,73350,38718,GamerLegion,38828,Liquid,,,2025-10-14T04:00:00+00:00
248233,,73350,295600,3DMAX,296362,The Huns Esports,,,2025-10-14T03:00:00+00:00
248234,,73350,38483,FaZe,400836,FUT Esports,,,2025-10-14T06:00:00+00:00
11282,8284,,38960,Heroic,38424,Natus Vincere,2,1,2023-07-20T13:00:00+00:00
11670,8284,,38424,Natus Vincere,38690,BIG,2,0,2023-07-18T17:10:00+00:00
12044,8284,,38690,BIG,38462,Astralis,2,1,2023-07-16T15:40:00+00:00
12048,8284,,38960,Heroic,38424,Natus Vincere,2,0,2023-07-16T13:00:00+00:00
12278,8284,,38424,Natus Vincere,38462,Astralis,2,1,2023-07-14T12:45:00+00:00
12470,8284,,38960,Heroic,38690,BIG,2,0,2023-07-14T10:00:00+00:00
19276,8284,,38960,Heroic,38483,FaZe,2,0,2023-06-09T01:45:00+00:00
19277,8284,,38778,Complexity,38462,Astralis,2,1,2023-06-08T21:30:00+00:00
19540,8284,,38960,Heroic,38778,Complexity,2,0,2023-06-07T19:40:00+00:00
19541,8284,,38483,FaZe,38462,Astralis,2,0,2023-06-07T21:55:00+00:00
38559,8284,,38483,FaZe,39186,OG,2,0,2023-01-26T14:00:00+00:00
38976,8284,,39186,OG,38828,Liquid,2,1,2023-01-24T17:20:00+00:00
39174,8284,,38483,FaZe,39186,OG,2,1,2023-01-22T14:00:00+00:00
39175,8284,,38778,Complexity,38828,Liquid,0,2,2023-01-22T17:30:00+00:00
39332,8284,,38828,Liquid,39186,OG,0,2,2023-01-20T13:25:00+00:00
39401,8284,,38483,FaZe,38778,Complexity,2,0,2023-01-20T11:00:00+00:00
40791,8284,,39186,OG,38726,Vitality,2,0,2022-12-15T15:55:00+00:00
40792,8284,,38960,Heroic,38424,Natus Vincere,1,2,2022-12-15T12:00:00+00:00
40864,8284,,38424,Natus Vincere,38726,Vitality,0,2,2022-12-14T18:30:00+00:00
40865,8284,,38960,Heroic,39186,OG,1,2,2022-12-14T14:15:00+00:00
42225,8284,,41003,Fluxo,38377,G2,0,2,2022-11-24T15:00:00+00:00
42226,8284,,38424,Natus Vincere,38828,Liquid,1,2,2022-11-24T17:10:00+00:00
42286,8284,,38424,Natus Vincere,41003,Fluxo,2,0,2022-11-23T16:15:00+00:00
42287,8284,,38828,Liquid,38377,G2,2,0,2022-11-23T19:20:00+00:00
48554,8284,,38377,G2,38828,Liquid,0,1,2022-08-20T12:15:00+00:00
48555,8284,,38778,Complexity,38828,Liquid,0,1,2022-08-20T13:45:00+00:00
48556,8284,,38424,Natus Vincere,38377,G2,1,0,2022-08-20T15:00:00+00:00
48557,8284,,38778,Complexity,38424,Natus Vincere,0,1,2022-08-20T16:35:00+00:00
48559,8284,,38828,Liquid,38424,Natus Vincere,0,1,2022-08-20T17:45:00+00:00
48621,8284,,38424,Natus Vincere,38778,Complexity,0,1,2022-08-20T11:00:00+00:00
53755,8284,,39186,OG,38496,ENCE,2,0,2022-06-16T18:05:00+00:00
53757,8284,,38424,Natus Vincere,38690,BIG,2,0,2022-06-16T15:40:00+00:00
53850,8284,,38424,Natus Vincere,39186,OG,1,2,2022-06-15T15:40:00+00:00
53851,8284,,38496,ENCE,38690,BIG,2,0,2022-06-15T19:15:00+00:00
64829,8284,,38424,Natus Vincere,2890,MIBR,0,1,2022-01-29T14:00:00+00:00
64830,8284,,38462,Astralis,39186,OG,0,1,2022-01-29T15:45:00+00:00
64831,8284,,38424,Natus Vincere,38462,Astralis,0,1,2022-01-29T18:10:00+00:00
64832,8284,,2890,MIBR,38462,Astralis,0,1,2022-01-29T20:00:00+00:00
64833,8284,,39186,OG,38462,Astralis,1,0,2022-01-29T21:35:00+00:00
64893,8284,,2890,MIBR,39186,OG,0,1,2022-01-29T17:00:00+00:00
71701,8284,,38377,G2,38690,BIG,0,2,2021-09-22T14:30:00+00:00
71704,8284,,3142,NiP,38690,BIG,2,1,2021-09-22T18:30:00+00:00
71766,8284,,38377,G2,3142,NiP,1,2,2021-09-21T14:30:00+00:00
71768,8284,,2890,MIBR,38690,BIG,0,2,2021-09-21T18:30:00+00:00
71835,8284,,38377,G2,2890,MIBR,2,0,2021-09-20T14:30:00+00:00
71837,8284,,3142,NiP,38690,BIG,2,0,2021-09-20T17:30:00+00:00
73658,8284,,39484,Wings Up,41041,NSN Gaming,1,0,2021-08-28T06:00:00+00:00
73659,8284,,39700,ViCi,39495,After,1,0,2021-08-28T07:20:00+00:00
73660,8284,,41041,NSN Gaming,39495,After,0,1,2021-08-28T10:40:00+00:00
73661,8284,,39484,Wings Up,39495,After,1,0,2021-08-28T11:20:00+00:00
11445,8285,,38726,Vitality,3142,NiP,0,2,2023-07-19T15:45:00+00:00
11669,8285,,38778,Complexity,3142,NiP,1,2,2023-07-18T13:00:00+00:00
12157,8285,,38726,Vitality,38778,Complexity,2,0,2023-07-15T14:15:00+00:00
12158,8285,,40280,Evil Geniuses,3142,NiP,0,2,2023-07-15T16:30:00+00:00
12469,8285,,38726,Vitality,40280,Evil Geniuses,2,0,2023-07-13T13:00:00+00:00
12471,8285,,3142,NiP,38778,Complexity,1,2,2023-07-13T15:20:00+00:00
19279,8285,,38726,Vitality,38831,Cloud9,2,0,2023-06-08T14:00:00+00:00
19280,8285,,38809,Imperial Sportbet.io,38377,G2,1,2,2023-06-08T17:00:00+00:00
19542,8285,,38726,Vitality,38809,Imperial Sportbet.io,0,2,2023-06-07T14:30:00+00:00
19543,8285,,38377,G2,38831,Cloud9,2,0,2023-06-07T17:00:00+00:00
38782,8285,,38726,Vitality,38960,Heroic,2,1,2023-01-25T17:55:00+00:00
38977,8285,,40280,Evil Geniuses,38960,Heroic,1,2,2023-01-24T14:00:00+00:00
39247,8285,,40280,Evil Geniuses,38726,Vitality,0,2,2023-01-21T15:40:00+00:00
39248,8285,,38960,Heroic,38462,Astralis,2,1,2023-01-21T18:10:00+00:00
39402,8285,,38960,Heroic,40280,Evil Geniuses,1,2,2023-01-19T14:00:00+00:00
39403,8285,,38726,Vitality,38462,Astralis,2,0,2023-01-19T18:05:00+00:00
40863,8285,,38750,Outsiders,38377,G2,0,2,2022-12-15T06:00:00+00:00
40868,8285,,38828,Liquid,38483,FaZe,1,2,2022-12-15T08:15:00+00:00
40925,8285,,38750,Outsiders,38828,Liquid,1,2,2022-12-14T06:00:00+00:00
40926,8285,,38483,FaZe,38377,G2,2,1,2022-12-14T10:20:00+00:00
42228,8285,,38483,FaZe,38960,Heroic,2,0,2022-11-24T12:30:00+00:00
42288,8285,,39186,OG,3142,NiP,0,2,2022-11-24T09:00:00+00:00
42289,8285,,38960,Heroic,3142,NiP,2,1,2022-11-23T12:00:00+00:00
42368,8285,,38483,FaZe,39186,OG,2,0,2022-11-23T09:00:00+00:00
48620,8285,,3142,NiP,38462,Astralis,1,0,2022-08-19T12:15:00+00:00
48622,8285,,38726,Vitality,3142,NiP,1,0,2022-08-19T13:50:00+00:00
48623,8285,,39186,OG,38462,Astralis,0,1,2022-08-19T15:15:00+00:00
48624,8285,,3142,NiP,38462,Astralis,0,1,2022-08-19T16:35:00+00:00
48625,8285,,38726,Vitality,38462,Astralis,0,1,2022-08-19T18:10:00+00:00
48679,8285,,38726,Vitality,39186,OG,1,0,2022-08-19T11:00:00+00:00
64892,8285,,38377,G2,38778,Complexity,1,0,2022-01-28T14:00:00+00:00
64894,8285,,3142,NiP,38690,BIG,1,0,2022-01-28T15:15:00+00:00
64895,8285,,38377,G2,3142,NiP,1,0,2022-01-28T16:50:00+00:00
64896,8285,,38778,Complexity,38690,BIG,0,1,2022-01-28T18:15:00+00:00
64897,8285,,3142,NiP,38690,BIG,1,0,2022-01-28T19:30:00+00:00
64898,8285,,38377,G2,3142,NiP,1,0,2022-01-28T21:00:00+00:00
71983,8285,,38462,Astralis,38828,Liquid,2,1,2021-09-18T14:30:00+00:00
71984,8285,,38726,Vitality,38462,Astralis,2,1,2021-09-18T19:20:00+00:00
72043,8285,,38462,Astralis,38726,Vitality,0,2,2021-09-17T14:30:00+00:00
72045,8285,,40280,Evil Geniuses,38828,Liquid,0,2,2021-09-17T17:30:00+00:00
72117,8285,,38462,Astralis,40280,Evil Geniuses,2,0,2021-09-16T14:30:00+00:00
72119,8285,,38726,Vitality,38828,Liquid,2,1,2021-09-16T17:30:00+00:00
73730,8285,,2301,TYLOO,41058,厨师大队,1,0,2021-08-27T06:00:00+00:00
73731,8285,,2301,TYLOO,2626,Lynn Vision,0,1,2021-08-27T08:40:00+00:00
73732,8285,,2626,Lynn Vision,39524,CatEvil,1,0,2021-08-27T07:20:00+00:00
73733,8285,,2301,TYLOO,39524,CatEvil,1,0,2021-08-27T11:20:00+00:00
73734,8285,,41058,厨师大队,39524,CatEvil,0,1,2021-08-27T10:00:00+00:00
86841,8285,,38690,BIG,38462,Astralis,2,0,2021-02-06T15:30:00+00:00
86845,8285,,3142,NiP,38690,BIG,0,2,2021-02-06T19:30:00+00:00
86936,8285,,38462,Astralis,39186,OG,2,0,2021-02-05T18:30:00+00:00
5264,8464,,38828,Liquid,38778,Complexity,0.0,2.0,2023-10-08T18:45:00+00:00
5269,8464,,38690,BIG,38831,Cloud9,0.0,2.0,2023-10-08T16:00:00+00:00
5367,8464,,38831,Cloud9,38377,G2,2.0,1.0,2023-10-07T13:00:00+00:00
5368,8464,,39400,Party Astronauts,38828,Liquid,1.0,2.0,2023-10-07T16:45:00+00:00
5369,8464,,38778,Complexity,38955,FURIA,2.0,1.0,2023-10-07T20:30:00+00:00
5528,8464,,38778,Complexity,40280,Evil Geniuses,2.0,0.0,2023-10-06T15:50:00+00:00
5529,8464,,38690,BIG,38496,ENCE,2.0,0.0,2023-10-06T13:00:00+00:00
5531,8464,,38955,FURIA,61652,Legacy,2.0,1.0,2023-10-06T18:40:00+00:00
5777,8464,,38828,Liquid,42270,Forsaken,2.0,1.0,2023-10-05T19:15:00+00:00
5778,8464,,38831,Cloud9,38794,Movistar Riders,2.0,0.0,2023-10-05T13:00:00+00:00
5780,8464,,38377,G2,39186,OG,2.0,1.0,2023-10-05T15:30:00+00:00
6044,8464,,38809,Imperial Sportbet.io,39564,TheMongolz,,,2023-10-04T18:00:00+00:00
6045,8464,,38496,ENCE,41952,Victory Zigzag,,,2023-10-04T16:00:00+00:00
6048,8464,,38496,ENCE,42048,Alliance,2.0,0.0,2023-10-04T15:20:00+00:00
6051,8464,,38809,Imperial Sportbet.io,39400,Party Astronauts,0.0,2.0,2023-10-04T17:45:00+00:00
6054,8464,,38719,9INE,38690,BIG,0.0,2.0,2023-10-04T13:00:00+00:00
18554,8464,,38960,Heroic,38726,Vitality,2.0,1.0,2023-06-11T18:30:00+00:00
18786,8464,,38377,G2,38726,Vitality,1.0,2.0,2023-06-10T22:00:00+00:00
18787,8464,,38809,Imperial Sportbet.io,38960,Heroic,1.0,2.0,2023-06-10T17:00:00+00:00
19015,8464,,38809,Imperial Sportbet.io,38778,Complexity,2.0,0.0,2023-06-09T17:00:00+00:00
19016,8464,,38726,Vitality,38483,FaZe,2.0,0.0,2023-06-09T19:55:00+00:00
29189,8464,,38831,Cloud9,38690,BIG,2.0,1.0,2023-04-02T17:30:00+00:00
29190,8464,,39752,paiN,38809,Imperial Sportbet.io,0.0,2.0,2023-04-02T21:30:00+00:00
29235,8464,,38690,BIG,38719,9INE,2.0,1.0,2023-04-01T14:30:00+00:00
29236,8464,,39752,paiN,38828,Liquid,2.0,1.0,2023-04-01T18:45:00+00:00
29237,8464,,38809,Imperial Sportbet.io,40446,EG Black,2.0,0.0,2023-04-01T22:45:00+00:00
29288,8464,,3142,NiP,38831,Cloud9,1.0,2.0,2023-03-31T14:30:00+00:00
29289,8464,,38778,Complexity,38809,Imperial Sportbet.io,1.0,2.0,2023-03-31T18:15:00+00:00
29290,8464,,38955,FURIA,40280,Evil Geniuses,,,2023-03-31T19:30:00+00:00
29291,8464,,40446,EG Black,38955,FURIA,2.0,1.0,2023-03-31T23:00:00+00:00
29353,8464,,38749,Fnatic,38719,9INE,1.0,2.0,2023-03-30T17:50:00+00:00
29354,8464,,38828,Liquid,40179,Nouns,2.0,0.0,2023-03-30T21:55:00+00:00
29355,8464,,38690,BIG,41147,Rare Atom,2.0,1.0,2023-03-30T14:30:00+00:00
29538,8464,,39752,paiN,2890,MIBR,2.0,1.0,2023-03-29T20:40:00+00:00
29540,8464,,38831,Cloud9,2049,Copenhagen Flames,2.0,0.0,2023-03-29T18:10:00+00:00
29542,8464,,3142,NiP,39186,OG,2.0,1.0,2023-03-29T14:30:00+00:00
34105,8464,,42104,Twisted Minds,42522,Ooredoo Thunders,2.0,0.0,2023-02-26T15:00:00+00:00
34195,8464,,41590,Divine Vendetta,40849,Bravado,2.0,0.0,2023-02-25T13:00:00+00:00
34196,8464,,39935,Invictus Int,42104,Twisted Minds,2.0,0.0,2023-02-25T13:00:00+00:00
34197,8464,,42522,Ooredoo Thunders,42509,GHOSTSFACES,1.0,0.0,2023-02-25T13:00:00+00:00
34198,8464,,41590,Divine Vendetta,42522,Ooredoo Thunders,0.0,2.0,2023-02-25T16:30:00+00:00
34304,8464,,41590,Divine Vendetta,41675,DNMK,,,2023-02-24T13:00:00+00:00
34306,8464,,39935,Invictus Int,42509,GHOSTSFACES,1.0,0.0,2023-02-24T13:00:00+00:00
34307,8464,,41980,Goliath,42104,Twisted Minds,0.0,1.0,2023-02-24T14:30:00+00:00
34308,8464,,42522,Ooredoo Thunders,40849,Bravado,1.0,0.0,2023-02-24T14:30:00+00:00
34309,8464,,39935,Invictus Int,41590,Divine Vendetta,1.0,0.0,2023-02-24T16:00:00+00:00
34310,8464,,42522,Ooredoo Thunders,42104,Twisted Minds,0.0,1.0,2023-02-24T16:05:00+00:00
34311,8464,,42509,GHOSTSFACES,41675,DNMK,2.0,0.0,2023-02-24T17:30:00+00:00
34922,8464,,41527,Eruption,3085,Team NKT,2.0,0.0,2023-02-19T12:00:00+00:00
34923,8464,,38362,JANO Esports,38808,sAw,0.0,2.0,2023-02-19T14:30:00+00:00
91506,8442,,38424,Natus Vincere,3142,NiP,2,1,2020-10-28T15:30:00+00:00
91508,8442,,39186,OG,38424,Natus Vincere,2,1,2020-10-28T19:30:00+00:00
91618,8442,,38424,Natus Vincere,39186,OG,0,2,2020-10-27T15:30:00+00:00
91683,8442,,38424,Natus Vincere,3142,NiP,2,0,2020-10-26T15:30:00+00:00
91684,8442,,40280,Evil Geniuses,39186,OG,1,2,2020-10-26T18:30:00+00:00
91687,8442,,3142,NiP,40280,Evil Geniuses,2,0,2020-10-27T18:30:00+00:00
99794,8442,,38726,Vitality,38808,sAw,0,1,2020-06-04T14:45:00+00:00
99798,8442,,38462,Astralis,38496,ENCE,0,1,2020-06-04T17:15:00+00:00
99851,8442,,38496,ENCE,38808,sAw,1,0,2020-06-03T13:30:00+00:00
99852,8442,,3142,NiP,38496,ENCE,0,0,2020-06-03T16:00:00+00:00
99853,8442,,38462,Astralis,38726,Vitality,0,1,2020-06-03T18:30:00+00:00
99909,8442,,38726,Vitality,3142,NiP,0,0,2020-06-02T17:15:00+00:00
99910,8442,,3142,NiP,38808,sAw,1,0,2020-06-02T14:45:00+00:00
99968,8442,,38462,Astralis,3142,NiP,0,1,2020-06-01T16:00:00+00:00
99969,8442,,38726,Vitality,38496,ENCE,0,0,2020-06-01T13:30:00+00:00
100003,8442,,38462,Astralis,38808,sAw,1,0,2020-06-01T18:30:00+00:00
107071,8442,,38483,FaZe,38828,Liquid,2,0,2020-02-02T19:30:00+00:00
107072,8442,,3142,NiP,38828,Liquid,0,2,2020-02-02T15:30:00+00:00
107103,8442,,3142,NiP,2890,MIBR,2,1,2020-02-01T15:30:00+00:00
107104,8442,,38483,FaZe,38828,Liquid,2,0,2020-02-01T20:05:00+00:00
107152,8442,,38483,FaZe,3142,NiP,2,0,2020-01-31T15:30:00+00:00
107154,8442,,38828,Liquid,2890,MIBR,2,0,2020-01-31T19:30:00+00:00
91428,8443,,38690,BIG,38778,Complexity,2,0,2020-10-31T15:30:00+00:00
91429,8443,,38726,Vitality,38690,BIG,2,1,2020-10-31T19:30:00+00:00
91465,8443,,38726,Vitality,38690,BIG,2,0,2020-10-30T15:30:00+00:00
91466,8443,,38778,Complexity,38483,FaZe,2,0,2020-10-30T18:30:00+00:00
91509,8443,,38726,Vitality,38778,Complexity,2,1,2020-10-29T15:30:00+00:00
91510,8443,,38690,BIG,38483,FaZe,2,1,2020-10-29T18:30:00+00:00
99796,8443,,38862,MOUZ,39394,MAD Lions,0,0,2020-06-04T13:30:00+00:00
99799,8443,,38862,MOUZ,38951,Virtus.pro,0,1,2020-06-04T16:00:00+00:00
99800,8443,,38749,Fnatic,38895,Dignitas,1,0,2020-06-04T18:30:00+00:00
99854,8443,,38895,Dignitas,38951,Virtus.pro,1,0,2020-06-03T14:45:00+00:00
99857,8443,,38749,Fnatic,38862,MOUZ,1,0,2020-06-03T17:15:00+00:00
99912,8443,,38749,Fnatic,38951,Virtus.pro,1,0,2020-06-02T13:30:00+00:00
99913,8443,,39394,MAD Lions,38951,Virtus.pro,1,0,2020-06-02T15:45:00+00:00
99914,8443,,39394,MAD Lions,38895,Dignitas,1,0,2020-06-02T18:30:00+00:00
